trial,local_time,node_id,qr_id,unique_id,tx_ok,txhash,txhash_ms,display_ms,total_ms,broadcast_ms_node,height,code,gasWanted,gasUsed,timestamp_chain,value_len,error
75,2026-01-31 16:58:38,node-t-8821,fe6934fa43404cd0935ca8ef98495bc6,50b0e78c45e28b456d707839a187f43675c28ab2c241953edfa6edf4b2091b47,True,2C3935ACA8BCCE10B8C10071BD15DEBF436177F005AAC38797A5766E61F99FCF,10660.822,4717.551,15378.373,4656.141,111348076,0,1200000,166566,2026-01-31T07:58:31Z,242,
76,2026-01-31 16:59:15,node-t-8821,35272982e91041798c24fc2d0f342dad,3183a9ff9094dfae6b32576491d0868d8473d56e36ca7141400e33a530287b05,True,DE44C9419D8D443573FD13073AC7A8C514BE1972F75B2E11EC911D1666A9FEC8,9583.905,4757.49,14341.394,3591.102,111348137,0,1200000,166566,2026-01-31T07:59:09Z,242,
77,2026-01-31 16:59:52,node-t-8821,10a4cf879d174903a0a39a1615f22719,e167708790f949ff1e62f5fcfe293f13a948a59f8a61091efd97f4fe5edc308b,True,489CFD6F0B2B4C81F89FB12DDB50DBBAB11902F04EB39A04D07FA4E8F34D76C8,9786.296,4724.722,14511.018,3823.36,111348197,0,1200000,166566,2026-01-31T07:59:45Z,242,
78,2026-01-31 17:00:28,node-t-8821,5a416282a73d45c4a22263aa38d6ebf7,642a7487e6eb84a33fdfd3928f12d4f35b61949dcce6ba31ddd90e1eca8ded64,True,1602E278C296B4F5B54F77E45672FE615E0179074772D3F23BDFB4205F535FB5,9495.937,4736.258,14232.195,3529.595,111348256,0,1200000,166566,2026-01-31T08:00:22Z,242,
79,2026-01-31 17:01:05,node-t-8821,8af50385fe104abbb2957d96f90d9ab1,886617f09b07a0021212a202d4715f8bfd0a31af3f672430227deda48896a1d5,True,D7BEAC3C05CD27099C3498C0EE1AFBA463E7F456003B70407DF9DD2A335EFE32,9568.606,4750.325,14318.93,3582.58,111348316,0,1200000,166566,2026-01-31T08:00:59Z,242,
80,2026-01-31 17:01:42,node-t-8821,121fb5b2e59c4d20b539005573351e89,5d31733d93382176fbb56a3092498bb04d55246902d8f2d4c9f245b7d718102b,True,DEDB2C3B9C6FFE324EEDBA5C5F821A22165F54F8712537B18626672963E63528,9435.877,4749.38,14185.258,3465.174,111348375,0,1200000,166566,2026-01-31T08:01:35Z,242,
81,2026-01-31 17:02:18,node-t-8821,22e51eb17cdc48e1afe277d75defc480,33fef15727dbca921e42a0bf6c20ba52a47835be0c9221986c69031891fd5779,True,27E8643DA5E0DAC9F57A0F0412139601CFAA4D3C3C86838D589ABE2F115DE79A,9632.964,4691.833,14324.797,3650.905,111348434,0,1200000,166566,2026-01-31T08:02:12Z,242,
82,2026-01-31 17:02:55,node-t-8821,ecaef549461743f487da44c37d4a081f,9173d805001bf715042d555bc3581b2ca39cc51802bedc6f9be0ad9b5e495e69,True,28A3A41992B98FBEA9EEEED795BFCB565C4AF465220BF3CB9337570D26D66E56,9607.564,4755.726,14363.291,3641.318,111348494,0,1200000,166566,2026-01-31T08:02:49Z,242,
83,2026-01-31 17:03:32,node-t-8821,5b68d6917d9c4e419d7f3594005d2a9a,1fb9f65bfee2ccedb1c2a69aee6b331c5e5a4c4a5b731f4b8e81ee5ccaeb8897,True,DFEFCBB53AA5A2EC39FB7F0BA3FB9CC1C5905FD09F53419B975F055BD0694184,9568.251,4728.911,14297.162,3616.546,111348553,0,1200000,166566,2026-01-31T08:03:25Z,242,
84,2026-01-31 17:04:08,node-t-8821,afa75c4458c44f9594af4da446c4980a,5e5131fcc29433c5c367770e97b45b9056885ace081c53b7c29939a0d9387b29,True,369666FFE6250F4726536DC89AE142FF4E11CD07159266C52A176C0B10FC8917,9628.061,4724.216,14352.277,3625.306,111348613,0,1200000,166566,2026-01-31T08:04:02Z,242,
85,2026-01-31 17:04:45,node-t-8821,95050bfc93fa4ba4873896f995d02b68,494cc63277e5b5c5aaf88ce30534fdf7ccab6939604d48fcfcb63f8cd94ad413,True,D034A5F7625E2C4B44F2BE76B0BFA82B76646F9322FC826D02209DEA0294DE9C,9661.638,4754.559,14416.198,3672.632,111348672,0,1200000,166566,2026-01-31T08:04:38Z,242,
86,2026-01-31 17:05:22,node-t-8821,a65e53fac0dc42f594a57308c9cf4bba,ce89935a8ca905920ce1ebd57c3239faf85804ec7e59e6c73d2591045db29c52,True,6015BDE20DB006B0C54F49DF04D92AC0B06487FE1C4FCAFB3C13AC49F5E357A4,9504.313,4751.648,14255.961,3519.989,111348732,0,1200000,166566,2026-01-31T08:05:16Z,242,
87,2026-01-31 17:05:58,node-t-8821,425384dc740a46eb9a5eee884d52f51a,4a73b13e8059b3795fabc02bca1ccf11e66ccd12f8171b0610bc1e163b6800a8,True,8BDC80214767055792DDD5EC0E2C8CAE11749CFEE9F7A9D3324EF60DF84DB816,9381.144,4726.757,14107.901,3434.634,111348791,0,1200000,166566,2026-01-31T08:05:52Z,242,
88,2026-01-31 17:06:35,node-t-8821,45184e4c9d304dcea6f8444f62c15280,d481e67f723aca7ea7d5e7b7f012df1241af1c1b472a644ca7d00dcb0e0e2b99,True,EA1953A97BBA41F881A087A1B113581AD72DD91E754B03DA46CC6F6CEF89E6E0,9460.589,4742.135,14202.725,3514.344,111348850,0,1200000,166566,2026-01-31T08:06:28Z,242,
89,2026-01-31 17:07:11,node-t-8821,215fb0045d7e40e3bd4b8c9039213af8,672fe130ab274f16034335a9ba7edbe071e4089cd061a662476599970682582d,True,8C214B13B22E90C1BD221D9E1B01B6CBADF51EAFD90060E843EA2C519A1F5B18,9639.599,4732.89,14372.489,3673.923,111348910,0,1200000,166566,2026-01-31T08:07:05Z,242,
90,2026-01-31 17:07:48,node-t-8821,8d3236fa9e294f71a0f17d6697e9beb1,5593235c73d397fe9f72e18d0837b3fc1e8b2da2a5563feee201ffbab8404863,True,EEF84B9AC1EC1560D21B2D1F3E41031AB3331F2C6E01C0F3429BBC170DC467FC,9687.198,4737.258,14424.456,3762.636,111348970,0,1200000,166566,2026-01-31T08:07:41Z,242,
91,2026-01-31 17:08:25,node-t-8821,a3c53c4786da473488027a29ed1b9028,955e686991a60ca2f92d718efe76f736fe1a4a01986142d464f396b6a302880a,True,8E96413D70DF9A4231D39BB7D303B8331753B93A08798D10C1183DA695935DAC,9519.913,4731.697,14251.61,3532.979,111349029,0,1200000,166566,2026-01-31T08:08:18Z,242,
92,2026-01-31 17:09:01,node-t-8821,6cd4fec7487a46b4b06d7ed8aacce22e,0d586035d166a61b503d5b7ab0707a42352e3a18b8ffc252a7a433d0cc5ebcf7,True,671047AAA565405FDA174995B12F78AADE718637A96CC8E9237BC89E43072610,9715.74,4736.349,14452.088,3687.832,111349090,0,1200000,166566,2026-01-31T08:08:55Z,242,
93,2026-01-31 17:09:38,node-t-8821,29169be74f8745babec82bc0ee39a6aa,41aa7e6e50c97929bc56516e623e73dc72be1a6277e70e57b39bd54661333d3d,True,126059597593EB57B7DE33AD639FF600FD377A9B96E5315DD34BA4AAE3DA862F,9627.022,4756.446,14383.468,3620.911,111349149,0,1200000,166566,2026-01-31T08:09:31Z,242,
94,2026-01-31 17:10:15,node-t-8821,b2568d63c38e4fd785cd52523e61302c,f9dc6b10044b79c7e0a54cd0296ba9a790be8477aa62cf6ca52ae94cab68085b,True,DC8A451440271987B3B2A954D60C246B70FC1B8A7A82A1BE54D5754120DC9A17,9402.539,4745.827,14148.365,3443.734,111349209,0,1200000,166566,2026-01-31T08:10:08Z,242,
95,2026-01-31 17:10:51,node-t-8821,57eab437dcbd4784a4abf0bc99447f95,1797d69657fa220aa25308d362574bb783dc98a0ef19f8dfe707bcea6601567e,True,B60FA8C8F103FA7DE2253CC32D4F1DC397F16A710BD3ABEDFEB221AF0126A899,9813.952,4752.377,14566.329,3829.564,111349269,0,1200000,166566,2026-01-31T08:10:45Z,242,
96,2026-01-31 17:11:28,node-t-8821,f6d257942eb54184aef9b1d4b334074f,03ba1e937febdc349e8d3549366db5f15bad946de450a563b3cf48cad391421e,True,DCBB04AD521AB0FDDC84ECAD84545D5790178881A316918C5730C7E8EBAD43D0,9703.171,4754.827,14457.998,3725.868,111349329,0,1200000,166566,2026-01-31T08:11:22Z,242,
97,2026-01-31 17:12:05,node-t-8821,21d844824c594cbeb553b1ff919517e6,cc735c3df5736fac3c7bf61d3b8c185941993041dfe037e4dccc41e8d4a26c5d,True,BD0B8C6248241F91464C2B860E906CAE2669C2CF2315F3D785610BE1CF243521,9376.944,4727.049,14103.993,3426.794,111349388,0,1200000,166566,2026-01-31T08:11:58Z,242,
98,2026-01-31 17:12:41,node-t-8821,d86fe13ca9a74cf69fcf813272db7ecd,afa98f43906d073f889d73860e80f2eeb8a3afe2748b1f03575b0ed2dcb0cc12,True,26E58D7CA3C4DFDD1E28644CB6631EB59F6B964D9071DECB89BAA77CA4FEAC2D,9400.49,4760.794,14161.285,3447.335,111349447,0,1200000,166566,2026-01-31T08:12:34Z,242,
99,2026-01-31 17:13:18,node-t-8821,051a73ded5d44457ba9c404d701097fc,f53d723afbb341d5fe1f5974ded4865f0233140b93f858fba742c47bbc1730a3,True,5724E71DCF4904E95A1D9608C00E3BCA48C2EDC9E2FC62A509C4950E0188BE90,9738.24,4744.9,14483.14,3747.552,111349507,0,1200000,166566,2026-01-31T08:13:11Z,242,
100,2026-01-31 17:13:54,node-t-8821,6e1770b0b22247c581861c866f7290a4,7c0f5e689d26868c99262b0e2fbe77246f019a398b2bb3f1b17ba2a9add1152c,True,A64E7173399262E3909644EC34EA41D3BED724BFEB6D2BDF71264992D5BD0A0C,9582.134,4756.268,14338.403,3591.518,111349567,0,1200000,166566,2026-01-31T08:13:48Z,242,
