trial,local_time,node_id,qr_id,unique_id,tx_ok,txhash,txhash_ms,display_ms,total_ms,broadcast_ms_node,height,code,gasWanted,gasUsed,timestamp_chain,value_len,error
75,2026-01-31 19:01:30,node-t-8821,cdd5e64d7c0242d1b338bf6fd145cd2a,8c8cc26aeefcb98b8dc3c52c6088ebdf2aab3273e1820c18ebb894de4c9565ce,True,29E0CDA42F2A3FAF5C4C21E3035E7FC97E37499231BAE39562E023A0ECCEBD05,9332.83,4748.839,14081.67,3316.044,111360072,0,1200000,166566,2026-01-31T10:01:24Z,242,
76,2026-01-31 19:02:07,node-t-8821,0610851e64d24492a2552fcd0edb7733,60a465c202308182917755f510d6fea79d463ae08208a8452d08cc43a2f60474,True,CDFB7FAE3A9CC3339BB24490352022FF703CED108DB427CF281379E996B7C3FF,9664.372,4734.81,14399.182,3671.062,111360131,0,1200000,166566,2026-01-31T10:02:00Z,242,
77,2026-01-31 19:02:43,node-t-8821,6f04cd80dd8f46ff8ff506a3ca306f78,b0f4bd9f3acf4bb9ac2b2757215ff465907ad39745ec833fc6ca723142cc77ef,True,BF7C0B306026F0EE7F304EFF8BB6A71BD6BE3C8E088B2E03F722A77223FE6AF8,9411.972,4740.087,14152.059,3457.017,111360191,0,1200000,166566,2026-01-31T10:02:37Z,242,
78,2026-01-31 19:03:20,node-t-8821,c0697a189a3948ffa05d3ad3b881456d,aa08bda96b9f17b672cd6f5d21bbf71f1dfab3c1cd7b065d9f603ff88a8cb6df,True,53355B23EDDFDC2B042C94E01A180BAF17C57619502CABE7EA9B49E7BA25814D,9721.313,4692.157,14413.47,3757.561,111360250,0,1200000,166566,2026-01-31T10:03:13Z,242,
79,2026-01-31 19:03:56,node-t-8821,2088f80612e24c46b09d35003adfbbda,58b7745c87c445a6c85f56f4a02e0229f8352f725b6e857b05ec6c488a6dc9e7,True,3BDC7861C00CE25329556B4068375B7A68ADB69E1F5C190331E74099B463C588,9352.182,4737.024,14089.207,3370.998,111360310,0,1200000,166566,2026-01-31T10:03:50Z,242,
80,2026-01-31 19:04:35,node-t-8821,9861d5c2832b4a42b31d41826fda35c4,b633225278e24170779289e18aae41522e1e89c17fdd742d73c7863cccdb0242,True,B849D11C2C1A19F91749480A31EE2B08626A47BB2F07C6AC3F4A04ED99A6D841,11177.019,4692.363,15869.382,5205.413,111360372,0,1200000,166566,2026-01-31T10:04:29Z,242,
81,2026-01-31 19:05:12,node-t-8821,1ad90b5708c64a3b8e68c3400ec87aa3,677102d22303f4bba43376f5677aae82f87f96c832dcd7969bc9f4f964a7fcc8,True,ED3B51CD8C1B95A9F09E1B93870192821D49C11C7EEE04943D1C5DF59B0A6081,9744.14,4758.181,14502.321,3746.987,111360431,0,1200000,166566,2026-01-31T10:05:05Z,242,
82,2026-01-31 19:05:48,node-t-8821,05ff1e64b4574ff7b2a9785d562c7e20,584500b138f7e0870ccffbb4b14d771eaa09a1598f1711bb1c286f2ff2a4fd24,True,5165F7987228301EE77D6F4575920A45B56308AC6A36BE57D252841774D42B66,9606.628,4747.23,14353.857,3615.702,111360491,0,1200000,166566,2026-01-31T10:05:42Z,242,
83,2026-01-31 19:06:25,node-t-8821,47869bfd44ed4033acb2f38237ecba71,8c9dd43556b47b37aa308b832268876c5ee4251089d6cb2bf883570f72626bc0,True,6C27A6D7E78340D1D2EB9C2FE0C774EB6DEF6745033EAC07FA96B74162DCE4FD,9510.159,4750.924,14261.083,3503.11,111360550,0,1200000,166566,2026-01-31T10:06:18Z,242,
84,2026-01-31 19:07:01,node-t-8821,28fab866854845c88d491116c86392ad,5ef91a1d49b6fe40c4f50d81eabc4a9c275e3ef26066c17a5c1deaa1b9d3a83a,True,44256E77E7BAB9FF1598A9E80D49B05EC0FC58863C933E97DDC57531FDFD1055,9560.849,4733.569,14294.419,3594.378,111360609,0,1200000,166566,2026-01-31T10:06:55Z,242,
85,2026-01-31 19:07:38,node-t-8821,63c7a1c781694de69ef45bdd965b257c,22427cab8484443ae74d6a3451c043cc094f922841ffce8811fb1471e805abe1,True,DBA624DF250FD9AFF41B64AA2259C200ED2B552F518CC56CCE129CD74C8C7D9F,9339.976,4737.368,14077.345,3384.098,111360669,0,1200000,166566,2026-01-31T10:07:32Z,242,
86,2026-01-31 19:08:15,node-t-8821,8079a88cfd1a4da3bcd93b55d123c925,2b0669dea87b65c15423291f6b3064604abc0d87b6b6a41c477c1413bc88133e,True,53E5141F35E60934845ABBC7AA9FA00C9C823128891D298070E9455668202505,9768.889,4728.638,14497.527,3733.586,111360728,0,1200000,166566,2026-01-31T10:08:08Z,242,
87,2026-01-31 19:08:51,node-t-8821,8b1723136acd442cb7ece0eb9ca5a207,c0d69135d80ec0bd26b5a8fe2fa7419b3090b672887827109077a1cc81a422be,True,CC7A494F90C0AF42C47F328FFAE12D48BF8B3B7F969E2464F8CF3270FCA080B0,9840.141,4746.153,14586.294,3835.855,111360788,0,1200000,166566,2026-01-31T10:08:45Z,242,
88,2026-01-31 19:09:28,node-t-8821,00d2a1fe95c0460b81a62be00e57883e,7ef42791d4f225759dd5222db84e796190f4a30a9bf708d822ab2525ddcf1961,True,E16FA3B320A05855BF12CD832DFCBD271C5CB21EFCABA20D0472C5F74E11A1EE,9579.2,4753.809,14333.009,3606.202,111360848,0,1200000,166566,2026-01-31T10:09:22Z,242,
89,2026-01-31 19:10:05,node-t-8821,49f95737b1bf49d9b793a65bff4b4e69,1d336ea0ea6e83eba1100a3f8a7a792368bd31ef25c88e577af972e7fb296e06,True,64A5D8E35455F9D183BE887FFFF78FFC2A4F0AF33AB4F4F1DB1C0660F8E59B53,9454.77,4747.996,14202.766,3441.681,111360907,0,1200000,166566,2026-01-31T10:09:58Z,242,
90,2026-01-31 19:10:41,node-t-8821,cc6de1ebcf5647bd8c009e0479e46daf,a45699bceb14eb2664b2d20b1fe1e5055aa0ad23a7aa50913da7109f888b03ba,True,1DD60949C72D81A9AD1C5DDC39E21F2D402C2F29FE80C257D062080C75E96C91,9496.09,4748.398,14244.487,3502.437,111360966,0,1200000,166566,2026-01-31T10:10:34Z,242,
91,2026-01-31 19:11:18,node-t-8821,4cc0d5cd2451400284bf1fddbe15f8af,acd6701d1214548802646e40d82e7f15aeb425dfcda85480280986877e1acd33,True,84E57394665ADB92021FA71E3B2B9F4032C5EDEE754EED852B04D4885045FFC3,9576.906,4729.462,14306.368,3580.484,111361026,0,1200000,166566,2026-01-31T10:11:11Z,242,
92,2026-01-31 19:11:54,node-t-8821,05841c9116d645cab45f73a2fff65441,309e3268306c689bc6d6c8eef77929d31d89dfa2c01a882537c00626a9df8b43,True,E64CA0AAC301A2E1B6DEB8A469C43E7FC83DEE83A573D40B583C2776CA16C149,9549.952,4748.443,14298.395,3599.051,111361086,0,1200000,166566,2026-01-31T10:11:48Z,242,
93,2026-01-31 19:12:31,node-t-8821,e99c476abfde425cb2495ca7c10c5564,81854663863bb9ee7c93284e37eb517f5f054ddc369258c65ff3862a72f0b1be,True,B15F4DE6A7741688876EB5AC0451B62B55A0FD903F6F0438158374D97EE303AD,9567.077,4728.933,14296.01,3522.51,111361145,0,1200000,166566,2026-01-31T10:12:24Z,242,
94,2026-01-31 19:13:08,node-t-8821,3821a70999a94b46b19453b54dc9a5bd,a8ff27cbaa376a852a150d8576d566b781f846de47667df16f2f610a16036126,True,0FDBA79C2141E109820238E3EB067173D9405950597F480B8545C05FE0B317CF,9591.999,4749.818,14341.817,3649.457,111361205,0,1200000,166566,2026-01-31T10:13:01Z,242,
95,2026-01-31 19:13:44,node-t-8821,2f77a7641d294e82a052f9a0ed46b917,5acde9b2be27d6368b52448836817138f49c5955072e0ac95f1d1532298e5604,True,F49041908649E0A4C7F5E8B8928CC17042EA5E13AAD7BAE566BA844D3CE67C1E,9616.028,4754.056,14370.084,3650.112,111361265,0,1200000,166566,2026-01-31T10:13:38Z,242,
96,2026-01-31 19:14:21,node-t-8821,cb7890c070e24f0598fe8af9b18bedaf,cec8ebeba76420cd282515b9d5a723260010d1294caf4b86c8b5f46ec353eb8a,True,43DC6666B27DAAAD6542E39137EE2E87FFF3734296FC1C6728E3C9AD26E5D70E,9517.415,4754.725,14272.14,3521.401,111361324,0,1200000,166566,2026-01-31T10:14:14Z,242,
97,2026-01-31 19:14:57,node-t-8821,fc8831e052914efbb6f7c467d29889fc,31411d23210d75eb33af656937d2a0cc2d9e91b3d3138b4e7c1957f17386a1f8,True,653446B08F3798CB882ADDD8EDEF82E7363DD4D055A965A509525D9A0207E02F,9403.467,4750.057,14153.524,3454.057,111361384,0,1200000,166566,2026-01-31T10:14:51Z,242,
98,2026-01-31 19:15:34,node-t-8821,63db520941c04ae7bc816e1be4f72be5,c563c85b26a5872c329d756921b3945eea8e1e83f3e7dedb552d9f711ff3c1da,True,4F637C74438E20B1531FE71C1C2A7D8930D148D545AED3AD6ECADEA3BEF12598,9549.343,4731.552,14280.895,3596.094,111361443,0,1200000,166566,2026-01-31T10:15:28Z,242,
99,2026-01-31 19:16:11,node-t-8821,a9a101de0fea42d393d3003ee252c943,8920f6b0edc49fbe24e6088a202eb14c11f7e06a135ba5525a54b067704f2e9f,True,9D4D39F3A48F1D8F4A0883E52DF3FC1B85212549287717F412B1D0CA738AB0C4,9493.307,4740.696,14234.003,3555.386,111361502,0,1200000,166566,2026-01-31T10:16:04Z,242,
100,2026-01-31 19:16:47,node-t-8821,7965f83c71c940519e045a41397dd9dc,6ff79cf21cdb61cf7ff4883d50eaa65b15870bd17fea0a5c6bfdc1a341f0dca6,True,2402385EC0976F875D4DD18126EAC847F20A82971DA890A0C17C145D6D31E7F6,9556.777,4723.987,14280.763,3587.117,111361562,0,1200000,166566,2026-01-31T10:16:41Z,242,
