trial,local_time,node_id,qr_id,unique_id,tx_ok,txhash,txhash_ms,display_ms,total_ms,broadcast_ms_node,height,code,gasWanted,gasUsed,timestamp_chain,value_len,error
31,2026-03-15 15:50:32,node-t-8821,1e91a0aea2ae4d65a1ff30a996666301,32f0b95288720c7fd95ffa0893cee97ae51b19a5ec73d50bdb986f0dc0962109,True,F6047632064019590C6600DF7CB050CC6833224BC40CE337B5811CD9278E4383,11566.463,4763.171,16329.634,5071.662,117261292,0,1200000,164123,2026-03-15T06:50:25Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,28.443,22.528,False,False,False,False,,
32,2026-03-15 15:51:10,node-t-8821,f263ff0629654a5ead99453ef8c7d6fd,4ba1fa22b3a42af9c7c14690311b43d177cc0c0a2d248db81aab4712dc9b4327,True,FC0CDB7672AB266130088135F766F0367B7380EFB120A35C8BAFD6511DC1FC47,11666.419,4762.564,16428.982,5149.835,117261355,0,1200000,164123,2026-03-15T06:51:04Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,27.682,44.761,False,False,False,False,,
33,2026-03-15 15:51:48,node-t-8821,eeebc2238a3f4cc4962dc1efee2f34d8,908018d5ba23644d0e0d45f7546860a72d96a9821bd5e1f9ca55587fa1de5cd8,True,D0807F44255180628B02384B734F3F48E29270EFF17837F0DD684B11B22920E9,11020.174,4734.303,15754.477,4812.435,117261417,0,1200000,164123,2026-03-15T06:51:42Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,30.018,26.295,False,False,False,False,,
34,2026-03-15 15:52:27,node-t-8821,cf903a0e688941a3ba6891d871bda1d5,31b593da76d2d38eb19e26b48b844a2cc96ed7a055789a013093d1e247c4a252,True,EC928B5936D9CCC52D90971BFF3306F8D7372F8CEDCD9AB19D49BC34CD719C2D,11014.18,4733.263,15747.444,4946.107,117261479,0,1200000,164123,2026-03-15T06:52:20Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,36.704,48.642,False,False,False,False,,
35,2026-03-15 15:53:05,node-t-8821,1d2393b42ceb473c839f0702142d3dc4,25112e7703871552955261482983e88f2ddf019f507343b728faa4592fb5f8a3,True,BCCB294E54004410A9C0ECB94750168C53640573164095DF8085B9B278F6D8CE,10930.582,4728.484,15659.066,4979.591,117261540,0,1200000,164123,2026-03-15T06:52:57Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,24.126,26.747,False,False,False,False,,
36,2026-03-15 15:53:42,node-t-8821,800202cbee3148e39ad9b6f668a7d882,dfb0dec4ffc2a710e513b5c69846f4352996ae2bdc7f444f16cde386ba303d7b,True,300B35DE5DE35F956A4FB39896F7A619E921D9F6DADD2C7EB47830B4FE8AF727,10644.55,4730.837,15375.388,4658.34,117261602,0,1200000,164123,2026-03-15T06:53:35Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,381,45.136,38.916,False,False,False,False,,
37,2026-03-15 15:54:20,node-t-8821,eea23a6cf1514863bf6ae0cbf9aa334b,083d0dfde427797a6a0af5de1fdc641d435487a60662f44133f7949060a76507,True,564B66F5F0F18D8C602E20EB7109F14401E69E62D8D6FC022EDDF65902AE7B12,10773.094,4758.974,15532.068,4844.309,117261664,0,1200000,164123,2026-03-15T06:54:14Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,20.649,3.825,False,False,False,False,,
38,2026-03-15 15:54:58,node-t-8821,a4654cdf0fb749328e627fd39d7f346e,39ddec80588ca6079225491b23694dfc9ef886476b5137ef850e2fd8f2b76e5b,True,BEC5341EAD8533C994E8B8E3DE5E8C4399FE257B38359103B9D6CA91371E9118,11009.95,4738.114,15748.064,5051.591,117261726,0,1200000,164123,2026-03-15T06:54:51Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,40.882,25.757,False,False,False,False,,
39,2026-03-15 15:55:36,node-t-8821,384472af3a2f4a60a7212e42ed89f426,a88960bf9e12ac176acb17a942c5e863de29f859b149b213106f1a44bc075672,True,F868AACD9570A0B7389F28E63DDCECB17882CE360DA7F7E03561EB474A597FBD,11017.87,4743.179,15761.049,5026.307,117261788,0,1200000,164123,2026-03-15T06:55:30Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,33.958,40.458,False,False,False,False,,
40,2026-03-15 15:56:14,node-t-8821,541d60aa20834a1baef1048d9711a43e,f8fa337c859e3dbcdb67215bc7f5ca3e9cf9e2be00c830250b3aa253405277bb,True,D7CC38877551D0646159BD6A3C98145955E9E297781ACE449C55F429746431F1,10585.455,4755.737,15341.192,4619.446,117261849,0,1200000,164123,2026-03-15T06:56:07Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,32.059,31.059,False,False,False,False,,
41,2026-03-15 15:56:52,node-t-8821,ffa0be77bb1949eab18b657e42b3ac39,053c5d45258ed5f0205a6d9aeb3c2ba15304de08ce367243199633dbe231645d,True,77289FCBFC6D7DBB7DA4FA05409723C8EB7F61CD04D2893A0B080F56E57E154D,11157.678,4747.918,15905.596,5183.531,117261911,0,1200000,164123,2026-03-15T06:56:45Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,54.778,22.537,False,False,False,False,,
42,2026-03-15 15:57:30,node-t-8821,b3c6214b841940cbb40f25b8e29f3cd3,a508a7916485b993672db053d1e0d05562f984dfa4849f716c0be37af2b9b518,True,27CC9883F69E30E31824A80318000A908F46BC5B6737555BABBF9CA8C7AACE76,10674.347,4759.29,15433.637,4704.631,117261973,0,1200000,164123,2026-03-15T06:57:23Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,32.322,34.421,False,False,False,False,,
43,2026-03-15 15:58:09,node-t-8821,27fcc59525eb4cee8bef5b55d379e544,988fb547a1077f56a7c8406a0ea6322bdd172ddc22e98e790ea8c4f12d24e891,True,1562E928587F802D14756BB9A64A036E0F92003495A538BB4FA51CE4CA3CADB1,11515.133,4738.995,16254.127,5514.673,117262035,0,1200000,164123,2026-03-15T06:58:01Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,38.061,20.213,False,False,False,False,,
44,2026-03-15 15:58:47,node-t-8821,c18b9fc33b634ae79cb2c9209967fabf,badea2db82dc491339d1b4ac7e19c1001687694dd48309c5ce460740e212e0e4,True,84492CC34C8271A6F3639B9E03B6B66CF5F8F825DEBC3AA25551AAF07EA6B9B6,10898.979,4737.712,15636.691,4953.712,117262097,0,1200000,164123,2026-03-15T06:58:39Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,18.852,26.101,False,False,False,False,,
45,2026-03-15 15:59:24,node-t-8821,fc4cebc4ef4146599fc41fd0f4e0d064,9d89a072d487aac4a7b97081047e1dcf68ad9e9fb7441d17cbbae248933b9b4a,True,4E1835E9C96E4F2D16176FA5AC55C70B40E5C932D916DFDC6EA35CA106CDA71A,10667.396,4752.194,15419.59,4692.523,117262160,0,1200000,164123,2026-03-15T06:59:18Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,23.259,25.545,False,False,False,False,,
46,2026-03-15 16:00:03,node-t-8821,964f2464b87c441d9b8b8f5e8e098328,f2e9cb9c31dd5a7a4b9d0f1b554ffa369b3e4b444cb50a5925978bb82ca06ad1,True,202CAE58CD6F560A1D0CF37F7FF98EA6FA581B8E1F4BABC3F19233ECD2808E3E,11340.753,4723.933,16064.686,5385.489,117262222,0,1200000,164123,2026-03-15T06:59:56Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,13.724,31.782,False,False,False,False,,
47,2026-03-15 16:00:41,node-t-8821,d799c706d1944da1a27333f441fa18bb,bdb34fd9baa63674a40f055bc7e9cdc3095de73dce54075d3adcc0b7a79a13fd,True,C0A0E30D1A4ED25C432952D3DEABDA744927E7EAB842975F2D5B3AD7E4C35F72,10904.767,4726.8,15631.567,4919.071,117262284,0,1200000,164123,2026-03-15T07:00:34Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,41.321,45.909,False,False,False,False,,
48,2026-03-15 16:01:18,node-t-8821,70874f45e299442384fe8de766a66a65,a10ece0d6a585fa212ecf810cd8f8df0c61c7d9505be160af32c5445ccf19a92,True,C11D332AB219A8C0483920B292259B804CD9ABE457789CDF42D03088D5BDD0E7,10603.033,4745.913,15348.946,4653.878,117262345,0,1200000,164123,2026-03-15T07:01:11Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,41.905,26.86,False,False,False,False,,
49,2026-03-15 16:01:57,node-t-8821,2ecb25d2083b4e27acdf30616075dd1e,088ae023c961493e387735368164c1a579a0ede4e4185f0a258050bb063d2702,True,F48F950ABE01B8F58A87F0A08778B5F12C1DCD6393A5984EBD760F9F31492F41,11093.016,4751.312,15844.328,5149.455,117262407,0,1200000,164123,2026-03-15T07:01:49Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,23.774,25.391,False,False,False,False,,
50,2026-03-15 16:02:35,node-t-8821,4d3a09582ada43bb859c7f82f774116d,209216cf79b64e647ac634a6adf00085f67ccd7de6358908d10fdc1d837336e7,True,E6EA941B8891C55A7E712AB3FE93EE11EC7E1588B26DDA637CE5DA848BE8FD40,11058.754,4757.213,15815.967,5084.681,117262469,0,1200000,164123,2026-03-15T07:02:27Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,36.253,43.293,False,False,False,False,,
51,2026-03-15 16:03:13,node-t-8821,6854b00d202b472c94fb5a456ee86c36,e5d8b92e204fc97b59a508b870e97b9bf52d840faabfe4218fe5138eb0319894,True,A6A1E332122281F61F76C016BA389162475D44D5E4DD414788501B1782F98AFE,11287.262,4743.228,16030.49,5313.789,117262532,0,1200000,164123,2026-03-15T07:03:06Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,35.511,27.861,False,False,False,False,,
52,2026-03-15 16:03:51,node-t-8821,a2d530805f134d27a773359a85500f16,8cc646978935aa47fca2e326077801986c2fddcac0a9882a040927095b2de120,True,97C82F2F2DA24489C71B5D34318818ADB902DCA77B020C9BE2595D3A30C8296C,10869.781,4751.867,15621.648,4899.576,117262594,0,1200000,164123,2026-03-15T07:03:44Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,42.351,35.588,False,False,False,False,,
53,2026-03-15 16:04:29,node-t-8821,ca2aee423385443a887aefa1645dda92,779a92fdd3be60afcf97e39d9afec4ee603220bc752210ec5e6b8ddfc99a93a4,True,84D97B4F0E913D71F1AF3A3303256B2CC1023E9573BD88B7779225315805B62D,10801.066,4745.068,15546.134,4814.594,117262656,0,1200000,164123,2026-03-15T07:04:22Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,43.204,24.833,False,False,False,False,,
54,2026-03-15 16:05:07,node-t-8821,8d68ee193b4a4d63bbbca90c31fc585f,20390f063ba9122ce71fcd820e88b1e11999c4e8680b67fa92dbad6c3bf8deb1,True,CB21769BCD2FAF485497796FB7E27661A165E007B664FC110BF0B760E8C72B85,10560.904,4758.291,15319.195,4640.254,117262718,0,1200000,164123,2026-03-15T07:05:00Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,10.407,10.997,False,False,False,False,,
55,2026-03-15 16:05:44,node-t-8821,ab1454ce7b3b4877804342eb3b953c57,312393db08f52f5561960fe525a8142159ff72d2e08ef96b0cd6989b31de253e,True,501BB3D9AFE0B1083F1A6A3EB813DB9EF36832D45DB50380E08B445C19CBE505,10684.124,4753.588,15437.713,4740.698,117262779,0,1200000,164123,2026-03-15T07:05:38Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,30.456,47.78,False,False,False,False,,
56,2026-03-15 16:06:22,node-t-8821,a1182949dce64737aa622dbb9e6fe4db,59952d9be697fdc8ea4f3f10cb6de57bbe9580abfa0e848cda215ba5d7e52e97,True,27CF340639E7046D47A024EF974623A2E50AA47F5860C6FE69354290C72AE020,10975.452,4752.006,15727.458,4984.756,117262841,0,1200000,164123,2026-03-15T07:06:16Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,46.49,40.955,False,False,False,False,,
57,2026-03-15 16:07:01,node-t-8821,810f8629a6584533a00b5b36e9403fb3,6449f7957be175cf9e5a673f530e3d19546ed5d98799ea225bf640167b526cca,True,8B635BE2297201B8DF3CC2506051C23BF393FAFC3AD0C35811F26B8BADB6BADB,11521.894,4740.955,16262.848,5508.8,117262904,0,1200000,164123,2026-03-15T07:06:54Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,380,39.989,47.253,False,False,False,False,,
58,2026-03-15 16:07:39,node-t-8821,3593e5526a9f4982a46d8f3640a947a7,368464eb021a5208423df6b50999467a4cc99702b7ca3a2847f17c5e2ebe1035,True,C5163C29830A2BF752F8CEE88627B3286FCD10A329F3ED286AC39A57B8A7C618,10675.433,4766.565,15441.998,4706.553,117262967,0,1200000,164123,2026-03-15T07:07:32Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,38.236,28.148,False,False,False,False,,
59,2026-03-15 16:08:16,node-t-8821,9927f5f4df0a47549ad13625b96cfd3b,4f7bd10fb8859705b7f5ffba697129ff4f8512afc3460547ac2c522e3ae783e4,True,12D3CAA9B84D5ADED64D824B95A448A916562834F27EC336B75E732E9A4F19AB,10330.83,4745.963,15076.793,4349.049,117263028,0,1200000,164123,2026-03-15T07:08:10Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,37.553,16.495,False,False,False,False,,
60,2026-03-15 16:08:55,node-t-8821,fd31d89fb0e1450eb9820b326583219f,941164ba8dea648db95b6c8c4391bd5ca7a0dc62ad4770c1881c06e612588598,True,AA0F5B20320775D9E5F1894CD0FE81365FBBF9820AA33D5E8DC716BFC6315938,11806.12,4746.301,16552.42,5822.827,117263090,0,1200000,164123,2026-03-15T07:08:48Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,34.069,32.851,False,False,False,False,,
61,2026-03-15 16:09:33,node-t-8821,234ee0ccaf1d4cc5ab9d9a9f84a16b17,150e310894819a40e54089c867e08b65762f2229537f65659d219427d39a7145,True,99FF2EA5C5FF382C5FB39E78080C2E0E7D1CA5D09A618AABBCBE2D783BAA074E,10916.965,4733.775,15650.74,4985.994,117263153,0,1200000,164123,2026-03-15T07:09:26Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,15.248,26.218,False,False,False,False,,
62,2026-03-15 16:10:11,node-t-8821,ef292dbe7b3445fca4e9b1e5ad5646c2,653ef60a58c98c53df838e945ee8e3c1bfcf59ddf2b6da3c06c7681f9bcee65e,True,AB29A4D2AF45637990D9F7687E407CE3A91087BD13EA00D7DCE454AA44B8D2DD,10816.49,4730.978,15547.468,4838.995,117263215,0,1200000,164123,2026-03-15T07:10:04Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,26.948,54.38,False,False,False,False,,
63,2026-03-15 16:10:49,node-t-8821,ff9ed036a9a741debf306819fc2cbe68,01dd551c16e0871832060c980205b07d6ae04722e7f4603d5845c40a77ded3e1,True,0E3A684DA621D06F5737A5BA0E8821801999D8F0D57349DFDD6A92F037CEC198,11152.833,4751.807,15904.64,5150.026,117263277,0,1200000,164123,2026-03-15T07:10:42Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,37.55,40.324,False,False,False,False,,
64,2026-03-15 16:11:27,node-t-8821,7355adff99e14be0ba19d0c2b6126987,95ede3eabf89ad8f5076a731ea76c31897d68f96228f7ebf23c6fb1cc9cbf0b1,True,35DD11447068D83C043728486CFD6F99219B332C960DE5DB6BF7FF844BE5123A,11145.928,4697.24,15843.168,5195.859,117263339,0,1200000,164123,2026-03-15T07:11:21Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,22.595,40.754,False,False,False,False,,
65,2026-03-15 16:12:05,node-t-8821,d5f83e6acf98411b8d19e8aff9b35dab,5aedfcbd35657bc3b9ea1e1b3db824cfaa86d844a2a3d59be798f4847be9d42c,True,FA729ADAD7493005CE6AB2882B7100C269F849D940822E5A78774A094D9DBBE3,10783.468,4747.812,15531.28,4752.785,117263401,0,1200000,164123,2026-03-15T07:11:59Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,55.503,29.153,False,False,False,False,,
66,2026-03-15 16:12:43,node-t-8821,4ee83ca26d3e48c38ee90b3d29c41ea1,1a5b78fb4e75498954d86123892c9ad4bb71f1eeb2c8798cdc5736fe69984000,True,9C380BA613E79DEF642C8D05D64B423826771CB73D914AB7F2F9B4F95B24801D,11181.494,4745.366,15926.86,5166.839,117263462,0,1200000,164123,2026-03-15T07:12:36Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,22.785,54.497,False,False,False,False,,
67,2026-03-15 16:13:22,node-t-8821,4d5f056d4c1d41a8b703a89cef167fd4,6b15731306e16c570aa0b80b40e972291016ddaf367e8e7369fa40273f248d55,True,4B53AE9AFF2224537F5043BFCE7B373D9547E3BB2CB1A886D7765C2B167AFEC9,11119.466,4737.893,15857.359,5146.866,117263524,0,1200000,164123,2026-03-15T07:13:15Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,33.401,51.608,False,False,False,False,,
68,2026-03-15 16:14:00,node-t-8821,cdea46d082844ff1bbd03edbc0919fd3,0ed56db99ce888ff3133b11851a0c35635f9e566ff58a34e223b27e6498f0754,True,856B83D15964EB2C1181AD3F0C00201A9D5607B1061DAD84F196A3191B30BB64,10769.114,4754.323,15523.437,4741.518,117263587,0,1200000,164123,2026-03-15T07:13:53Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,38.986,52.323,False,False,False,False,,
69,2026-03-15 16:14:38,node-t-8821,6874ac964f5c4951ad07b1bc7cbab543,363fe0c973dbb522b6568e285bdcdb1b646bbc761c3c70df1f698e8774c6e95e,True,83DA21D21D12A0FB68E2F42B573FDB69314728FB5027ECB7893811284759BE08,11118.485,4730.1,15848.584,5093.885,117263649,0,1200000,164123,2026-03-15T07:14:31Z,inj16vq0wz6864spzg6rdl6rps07cg0cw5wdhfrhtc,inj13dufe27veajqdxvev8az88xgmksgl3vcszw4ft,testnet,242,0,,,,1,path:out/profile_baseline_rpc_status.json,baseline-rpc-status,42,61.359,22.215,512.0,2048.0,0.0,0.0,0.001,3.0,10.0,306,382,35.802,34.579,False,False,False,False,,
